Month,NG%,NG%,NG%
,Barrel 4,Nickel,Rack 1
Jan-2024,0.29330754786466046,0.0,3.409164376719721
Feb-2024,1.0306568208559865,0.0,3.5147579050046214
Mar-2024,0.526561633081935,0.0,3.413884761565774
Apr-2024,1.0192474382101806,0.0,5.755306704914443
May-2024,0.5154414104875236,0.0,4.9817149542464
Jun-2024,0.8310198792721302,0.0008574066745811895,3.6244201351242147
Jul-2024,0.900472712649135,0.0,3.8596486600731446
Aug-2024,0.5850832431242958,0.0,2.758789490743805
